elapsed time,timestamp,topic,value
437.689,1782753550.270000000,/sim_time.data,45.76000000000996
437.691,1782753550.272000000,/sim_time.data,45.76200000000996
437.691,1782753550.272000000,/sim_time.data,45.764000000009965
437.691,1782753550.272000000,/sim_time.data,45.76600000000997
437.691,1782753550.272000000,/sim_time.data,45.76800000000997
437.691,1782753550.272000000,/sim_time.data,45.77000000000997
437.691,1782753550.272000000,/sim_time.data,45.772000000009974
437.692,1782753550.273000000,/sim_time.data,45.77400000000998
437.693,1782753550.274000000,/sim_time.data,45.77600000000998
437.694,1782753550.275000000,/sim_time.data,45.77800000000998
437.695,1782753550.276000000,/sim_time.data,45.780000000009984
437.696,1782753550.277000000,/sim_time.data,45.78200000000999
437.697,1782753550.278000000,/sim_time.data,45.78400000000999
437.699,1782753550.280000000,/sim_time.data,45.78600000000999
437.699,1782753550.280000000,/sim_time.data,45.788000000009994
437.7,1782753550.281000000,/sim_time.data,45.79000000001
437.701,1782753550.282000000,/sim_time.data,45.79200000001
437.706,1782753550.287000000,/sim_time.data,45.79400000001
437.708,1782753550.289000000,/sim_time.data,45.796000000010004
437.708,1782753550.289000000,/sim_time.data,45.798000000010006
437.708,1782753550.289000000,/sim_time.data,45.80000000001001
437.708,1782753550.289000000,/sim_time.data,45.80200000001001
437.708,1782753550.289000000,/sim_time.data,45.804000000010014
437.708,1782753550.289000000,/sim_time.data,45.806000000010016
437.709,1782753550.290000000,/sim_time.data,45.80800000001002
437.71,1782753550.291000000,/sim_time.data,45.81000000001002
437.711,1782753550.292000000,/sim_time.data,45.81200000001002
437.712,1782753550.293000000,/sim_time.data,45.814000000010026
437.713,1782753550.294000000,/sim_time.data,45.81600000001003
437.714,1782753550.295000000,/sim_time.data,45.81800000001003
437.716,1782753550.297000000,/sim_time.data,45.82000000001003
437.716,1782753550.297000000,/sim_time.data,45.822000000010036
437.717,1782753550.298000000,/sim_time.data,45.82400000001004
437.718,1782753550.299000000,/sim_time.data,45.82600000001004
437.723,1782753550.304000000,/sim_time.data,45.82800000001004
437.725,1782753550.306000000,/sim_time.data,45.830000000010045
437.725,1782753550.306000000,/sim_time.data,45.83200000001005
437.725,1782753550.306000000,/sim_time.data,45.83400000001005
437.725,1782753550.306000000,/sim_time.data,45.83600000001005
437.725,1782753550.306000000,/sim_time.data,45.838000000010055
437.725,1782753550.306000000,/sim_time.data,45.84000000001006
437.726,1782753550.307000000,/sim_time.data,45.84200000001006
437.727,1782753550.308000000,/sim_time.data,45.84400000001006
437.728,1782753550.309000000,/sim_time.data,45.846000000010065
437.729,1782753550.310000000,/sim_time.data,45.84800000001007
437.73,1782753550.311000000,/sim_time.data,45.85000000001007
437.731,1782753550.312000000,/sim_time.data,45.85200000001007
437.732,1782753550.313000000,/sim_time.data,45.854000000010075
437.733,1782753550.314000000,/sim_time.data,45.85600000001008
437.734,1782753550.315000000,/sim_time.data,45.85800000001008
437.735,1782753550.316000000,/sim_time.data,45.86000000001008
437.74,1782753550.321000000,/sim_time.data,45.862000000010084
437.742,1782753550.323000000,/sim_time.data,45.86400000001009
437.742,1782753550.323000000,/sim_time.data,45.86600000001009
437.742,1782753550.323000000,/sim_time.data,45.86800000001009
437.742,1782753550.323000000,/sim_time.data,45.870000000010094
437.742,1782753550.323000000,/sim_time.data,45.8720000000101
437.742,1782753550.323000000,/sim_time.data,45.8740000000101
437.743,1782753550.324000000,/sim_time.data,45.8760000000101
437.744,1782753550.325000000,/sim_time.data,45.878000000010104
437.745,1782753550.326000000,/sim_time.data,45.88000000001011
437.746,1782753550.327000000,/sim_time.data,45.88200000001011
437.747,1782753550.328000000,/sim_time.data,45.88400000001011
437.749,1782753550.330000000,/sim_time.data,45.886000000010114
437.749,1782753550.330000000,/sim_time.data,45.888000000010116
437.75,1782753550.331000000,/sim_time.data,45.89000000001012
437.751,1782753550.332000000,/sim_time.data,45.89200000001012
437.752,1782753550.333000000,/sim_time.data,45.894000000010124
437.758,1782753550.339000000,/sim_time.data,45.896000000010126
437.76,1782753550.341000000,/sim_time.data,45.89800000001013
437.76,1782753550.341000000,/sim_time.data,45.90000000001013
437.76,1782753550.341000000,/sim_time.data,45.90200000001013
437.76,1782753550.341000000,/sim_time.data,45.904000000010136
437.76,1782753550.341000000,/sim_time.data,45.90600000001014
437.76,1782753550.341000000,/sim_time.data,45.90800000001014
437.76,1782753550.341000000,/sim_time.data,45.91000000001014
437.761,1782753550.342000000,/sim_time.data,45.912000000010146
437.762,1782753550.343000000,/sim_time.data,45.91400000001015
437.763,1782753550.344000000,/sim_time.data,45.91600000001015
437.764,1782753550.345000000,/sim_time.data,45.91800000001015
437.766,1782753550.347000000,/sim_time.data,45.920000000010155
437.766,1782753550.347000000,/sim_time.data,45.92200000001016
437.767,1782753550.348000000,/sim_time.data,45.92400000001016
437.768,1782753550.349000000,/sim_time.data,45.92600000001016
437.769,1782753550.350000000,/sim_time.data,45.928000000010165
437.775,1782753550.356000000,/sim_time.data,45.93000000001017
437.775,1782753550.356000000,/sim_time.data,45.93200000001017
437.775,1782753550.356000000,/sim_time.data,45.93400000001017
437.775,1782753550.356000000,/sim_time.data,45.936000000010175
437.775,1782753550.356000000,/sim_time.data,45.93800000001018
437.775,1782753550.356000000,/sim_time.data,45.94000000001018
437.776,1782753550.357000000,/sim_time.data,45.94200000001018
437.777,1782753550.358000000,/sim_time.data,45.944000000010185
437.778,1782753550.359000000,/sim_time.data,45.94600000001019
437.779,1782753550.360000000,/sim_time.data,45.94800000001019
437.78,1782753550.361000000,/sim_time.data,45.95000000001019
437.783,1782753550.364000000,/sim_time.data,45.952000000010194
437.783,1782753550.364000000,/sim_time.data,45.9540000000102
437.783,1782753550.364000000,/sim_time.data,45.9560000000102
437.784,1782753550.365000000,/sim_time.data,45.9580000000102
437.785,1782753550.366000000,/sim_time.data,45.960000000010204
437.794,1782753550.375000000,/sim_time.data,45.96200000001021
437.794,1782753550.375000000,/sim_time.data,45.96400000001021
437.794,1782753550.375000000,/sim_time.data,45.96600000001021
437.794,1782753550.375000000,/sim_time.data,45.968000000010214
437.794,1782753550.375000000,/sim_time.data,45.97000000001022
437.794,1782753550.375000000,/sim_time.data,45.97200000001022
437.794,1782753550.375000000,/sim_time.data,45.97400000001022
437.794,1782753550.375000000,/sim_time.data,45.976000000010224
437.794,1782753550.375000000,/sim_time.data,45.978000000010226
437.795,1782753550.376000000,/sim_time.data,45.98000000001023
437.797,1782753550.378000000,/sim_time.data,45.98200000001023
437.797,1782753550.378000000,/sim_time.data,45.984000000010234
437.799,1782753550.380000000,/sim_time.data,45.986000000010236
437.799,1782753550.380000000,/sim_time.data,45.98800000001024
437.8,1782753550.381000000,/sim_time.data,45.99000000001024
437.801,1782753550.382000000,/sim_time.data,45.99200000001024
437.806,1782753550.387000000,/sim_time.data,45.994000000010246
437.808,1782753550.389000000,/sim_time.data,45.99600000001025
437.808,1782753550.389000000,/sim_time.data,45.99800000001025
437.808,1782753550.389000000,/sim_time.data,46.00000000001025
437.811,1782753550.392000000,/sim_time.data,46.002000000010256
437.811,1782753550.392000000,/sim_time.data,46.00400000001026
437.811,1782753550.392000000,/sim_time.data,46.00600000001026
437.811,1782753550.392000000,/sim_time.data,46.00800000001026
437.811,1782753550.392000000,/sim_time.data,46.010000000010265
437.812,1782753550.393000000,/sim_time.data,46.01200000001027
437.812,1782753550.393000000,/sim_time.data,46.01400000001027
437.813,1782753550.394000000,/sim_time.data,46.01600000001027
437.814,1782753550.395000000,/sim_time.data,46.018000000010275
437.816,1782753550.397000000,/sim_time.data,46.02000000001028
437.816,1782753550.397000000,/sim_time.data,46.02200000001028
437.817,1782753550.398000000,/sim_time.data,46.02400000001028
437.822,1782753550.403000000,/sim_time.data,46.026000000010285
437.824,1782753550.405000000,/sim_time.data,46.02800000001029
437.824,1782753550.405000000,/sim_time.data,46.03000000001029
437.824,1782753550.405000000,/sim_time.data,46.03200000001029
437.824,1782753550.405000000,/sim_time.data,46.034000000010295
437.824,1782753550.405000000,/sim_time.data,46.0360000000103
437.825,1782753550.406000000,/sim_time.data,46.0380000000103
437.825,1782753550.406000000,/sim_time.data,46.0400000000103
437.827,1782753550.408000000,/sim_time.data,46.042000000010304
437.827,1782753550.408000000,/sim_time.data,46.04400000001031
437.828,1782753550.409000000,/sim_time.data,46.04600000001031
437.829,1782753550.410000000,/sim_time.data,46.04800000001031
437.83,1782753550.411000000,/sim_time.data,46.050000000010314
437.831,1782753550.412000000,/sim_time.data,46.05200000001032
437.833,1782753550.414000000,/sim_time.data,46.05400000001032
437.833,1782753550.414000000,/sim_time.data,46.05600000001032
437.838,1782753550.419000000,/sim_time.data,46.058000000010324
437.84,1782753550.421000000,/sim_time.data,46.06000000001033
437.84,1782753550.421000000,/sim_time.data,46.06200000001033
437.84,1782753550.421000000,/sim_time.data,46.06400000001033
437.84,1782753550.421000000,/sim_time.data,46.066000000010334
437.84,1782753550.421000000,/sim_time.data,46.068000000010336
437.84,1782753550.421000000,/sim_time.data,46.07000000001034
437.841,1782753550.422000000,/sim_time.data,46.07200000001034
437.842,1782753550.423000000,/sim_time.data,46.074000000010344
437.843,1782753550.424000000,/sim_time.data,46.076000000010346
437.844,1782753550.425000000,/sim_time.data,46.07800000001035
437.845,1782753550.426000000,/sim_time.data,46.08000000001035
437.846,1782753550.427000000,/sim_time.data,46.08200000001035
437.847,1782753550.428000000,/sim_time.data,46.084000000010356
437.849,1782753550.430000000,/sim_time.data,46.08600000001036
437.849,1782753550.430000000,/sim_time.data,46.08800000001036
437.855,1782753550.436000000,/sim_time.data,46.09000000001036
437.857,1782753550.438000000,/sim_time.data,46.092000000010366
437.857,1782753550.438000000,/sim_time.data,46.09400000001037
437.857,1782753550.438000000,/sim_time.data,46.09600000001037
437.857,1782753550.438000000,/sim_time.data,46.09800000001037
437.857,1782753550.438000000,/sim_time.data,46.100000000010375
437.857,1782753550.438000000,/sim_time.data,46.10200000001038
437.857,1782753550.438000000,/sim_time.data,46.10400000001038
437.859,1782753550.440000000,/sim_time.data,46.10600000001038
437.859,1782753550.440000000,/sim_time.data,46.108000000010385
437.86,1782753550.441000000,/sim_time.data,46.11000000001039
437.861,1782753550.442000000,/sim_time.data,46.11200000001039
437.862,1782753550.443000000,/sim_time.data,46.11400000001039
437.863,1782753550.444000000,/sim_time.data,46.116000000010395
437.864,1782753550.445000000,/sim_time.data,46.1180000000104
437.867,1782753550.448000000,/sim_time.data,46.1200000000104
437.867,1782753550.448000000,/sim_time.data,46.1220000000104
437.867,1782753550.448000000,/sim_time.data,46.124000000010405
437.877,1782753550.458000000,/sim_time.data,46.12600000001041
437.878,1782753550.459000000,/sim_time.data,46.12800000001041
437.878,1782753550.459000000,/sim_time.data,46.13000000001041
437.878,1782753550.459000000,/sim_time.data,46.132000000010414
437.878,1782753550.459000000,/sim_time.data,46.13400000001042
437.878,1782753550.459000000,/sim_time.data,46.13600000001042
437.878,1782753550.459000000,/sim_time.data,46.13800000001042
437.878,1782753550.459000000,/sim_time.data,46.140000000010424
437.878,1782753550.459000000,/sim_time.data,46.14200000001043
437.878,1782753550.459000000,/sim_time.data,46.14400000001043
437.878,1782753550.459000000,/sim_time.data,46.14600000001043
437.88,1782753550.461000000,/sim_time.data,46.148000000010434
437.88,1782753550.461000000,/sim_time.data,46.15000000001044
437.883,1782753550.464000000,/sim_time.data,46.15200000001044
437.883,1782753550.464000000,/sim_time.data,46.15400000001044
437.883,1782753550.464000000,/sim_time.data,46.156000000010444
437.89,1782753550.471000000,/sim_time.data,46.158000000010446
437.894,1782753550.475000000,/sim_time.data,46.16000000001045
437.894,1782753550.475000000,/sim_time.data,46.16200000001045
437.894,1782753550.475000000,/sim_time.data,46.164000000010454
437.894,1782753550.475000000,/sim_time.data,46.166000000010456
437.894,1782753550.475000000,/sim_time.data,46.16800000001046
437.894,1782753550.475000000,/sim_time.data,46.17000000001046
437.894,1782753550.475000000,/sim_time.data,46.17200000001046
437.894,1782753550.475000000,/sim_time.data,46.174000000010466
437.894,1782753550.475000000,/sim_time.data,46.17600000001047
437.894,1782753550.475000000,/sim_time.data,46.17800000001047
437.896,1782753550.477000000,/sim_time.data,46.18000000001047
437.896,1782753550.477000000,/sim_time.data,46.182000000010476
437.897,1782753550.478000000,/sim_time.data,46.18400000001048
437.9,1782753550.481000000,/sim_time.data,46.18600000001048
437.9,1782753550.481000000,/sim_time.data,46.18800000001048
437.906,1782753550.487000000,/sim_time.data,46.190000000010485
437.91,1782753550.491000000,/sim_time.data,46.19200000001049
437.91,1782753550.491000000,/sim_time.data,46.19400000001049
437.91,1782753550.491000000,/sim_time.data,46.19600000001049
437.91,1782753550.491000000,/sim_time.data,46.198000000010495
437.91,1782753550.491000000,/sim_time.data,46.2000000000105
437.91,1782753550.491000000,/sim_time.data,46.2020000000105
437.91,1782753550.491000000,/sim_time.data,46.2040000000105
437.91,1782753550.491000000,/sim_time.data,46.206000000010505
437.91,1782753550.491000000,/sim_time.data,46.20800000001051
437.91,1782753550.491000000,/sim_time.data,46.21000000001051
437.912,1782753550.493000000,/sim_time.data,46.21200000001051
437.913,1782753550.494000000,/sim_time.data,46.214000000010515
437.913,1782753550.494000000,/sim_time.data,46.21600000001052
437.914,1782753550.495000000,/sim_time.data,46.21800000001052
437.917,1782753550.498000000,/sim_time.data,46.22000000001052
437.922,1782753550.503000000,/sim_time.data,46.222000000010524
437.924,1782753550.505000000,/sim_time.data,46.22400000001053
437.924,1782753550.505000000,/sim_time.data,46.22600000001053
437.924,1782753550.505000000,/sim_time.data,46.22800000001053
437.924,1782753550.505000000,/sim_time.data,46.230000000010534
437.924,1782753550.505000000,/sim_time.data,46.23200000001054
437.924,1782753550.505000000,/sim_time.data,46.23400000001054
437.924,1782753550.505000000,/sim_time.data,46.23600000001054
437.924,1782753550.505000000,/sim_time.data,46.238000000010544
437.925,1782753550.506000000,/sim_time.data,46.240000000010546
437.926,1782753550.507000000,/sim_time.data,46.24200000001055
437.927,1782753550.508000000,/sim_time.data,46.24400000001055
437.928,1782753550.509000000,/sim_time.data,46.246000000010554
437.929,1782753550.510000000,/sim_time.data,46.248000000010556
437.93,1782753550.511000000,/sim_time.data,46.25000000001056
437.932,1782753550.513000000,/sim_time.data,46.25200000001056
437.932,1782753550.513000000,/sim_time.data,46.254000000010564
437.933,1782753550.514000000,/sim_time.data,46.256000000010566
437.94,1782753550.521000000,/sim_time.data,46.25800000001057
437.94,1782753550.521000000,/sim_time.data,46.26000000001057
437.94,1782753550.521000000,/sim_time.data,46.26200000001057
437.94,1782753550.521000000,/sim_time.data,46.264000000010576
437.94,1782753550.521000000,/sim_time.data,46.26600000001058
437.94,1782753550.521000000,/sim_time.data,46.26800000001058
437.94,1782753550.521000000,/sim_time.data,46.27000000001058
437.942,1782753550.523000000,/sim_time.data,46.272000000010586
437.942,1782753550.523000000,/sim_time.data,46.27400000001059
437.943,1782753550.524000000,/sim_time.data,46.27600000001059
437.944,1782753550.525000000,/sim_time.data,46.27800000001059
437.945,1782753550.526000000,/sim_time.data,46.280000000010595
437.946,1782753550.527000000,/sim_time.data,46.2820000000106
437.947,1782753550.528000000,/sim_time.data,46.2840000000106
437.95,1782753550.531000000,/sim_time.data,46.2860000000106
437.953,1782753550.534000000,/sim_time.data,46.288000000010605
437.956,1782753550.537000000,/sim_time.data,46.29000000001061
437.956,1782753550.537000000,/sim_time.data,46.29200000001061
437.956,1782753550.537000000,/sim_time.data,46.29400000001061
437.956,1782753550.537000000,/sim_time.data,46.296000000010615
437.956,1782753550.537000000,/sim_time.data,46.29800000001062
437.956,1782753550.537000000,/sim_time.data,46.30000000001062
437.956,1782753550.537000000,/sim_time.data,46.30200000001062
437.958,1782753550.539000000,/sim_time.data,46.304000000010625
437.959,1782753550.540000000,/sim_time.data,46.30600000001063
437.959,1782753550.540000000,/sim_time.data,46.30800000001063
437.96,1782753550.541000000,/sim_time.data,46.31000000001063
437.961,1782753550.542000000,/sim_time.data,46.312000000010634
437.962,1782753550.543000000,/sim_time.data,46.31400000001064
437.963,1782753550.544000000,/sim_time.data,46.31600000001064
437.964,1782753550.545000000,/sim_time.data,46.31800000001064
437.966,1782753550.547000000,/sim_time.data,46.320000000010644
437.972,1782753550.553000000,/sim_time.data,46.32200000001065
437.972,1782753550.553000000,/sim_time.data,46.32400000001065
437.972,1782753550.553000000,/sim_time.data,46.32600000001065
437.972,1782753550.553000000,/sim_time.data,46.328000000010654
437.972,1782753550.553000000,/sim_time.data,46.330000000010656
437.972,1782753550.553000000,/sim_time.data,46.33200000001066
437.972,1782753550.553000000,/sim_time.data,46.33400000001066
437.973,1782753550.554000000,/sim_time.data,46.336000000010664
437.974,1782753550.555000000,/sim_time.data,46.338000000010666
437.975,1782753550.556000000,/sim_time.data,46.34000000001067
437.976,1782753550.557000000,/sim_time.data,46.34200000001067
437.977,1782753550.558000000,/sim_time.data,46.34400000001067
437.978,1782753550.559000000,/sim_time.data,46.346000000010676
437.979,1782753550.560000000,/sim_time.data,46.34800000001068
437.98,1782753550.561000000,/sim_time.data,46.35000000001068
437.982,1782753550.563000000,/sim_time.data,46.35200000001068
437.986,1782753550.567000000,/sim_time.data,46.354000000010686
437.988,1782753550.569000000,/sim_time.data,46.35600000001069
437.988,1782753550.569000000,/sim_time.data,46.35800000001069
437.988,1782753550.569000000,/sim_time.data,46.36000000001069
437.988,1782753550.569000000,/sim_time.data,46.362000000010696
437.988,1782753550.569000000,/sim_time.data,46.3640000000107
437.988,1782753550.569000000,/sim_time.data,46.3660000000107
437.989,1782753550.570000000,/sim_time.data,46.3680000000107
437.99,1782753550.571000000,/sim_time.data,46.370000000010705
437.991,1782753550.572000000,/sim_time.data,46.37200000001071
437.992,1782753550.573000000,/sim_time.data,46.37400000001071
437.993,1782753550.574000000,/sim_time.data,46.37600000001071
437.994,1782753550.575000000,/sim_time.data,46.378000000010715
437.995,1782753550.576000000,/sim_time.data,46.38000000001072
437.996,1782753550.577000000,/sim_time.data,46.38200000001072
437.997,1782753550.578000000,/sim_time.data,46.38400000001072
437.999,1782753550.580000000,/sim_time.data,46.386000000010725
438.003,1782753550.584000000,/sim_time.data,46.38800000001073
438.006,1782753550.587000000,/sim_time.data,46.39000000001073
438.006,1782753550.587000000,/sim_time.data,46.39200000001073
438.006,1782753550.587000000,/sim_time.data,46.394000000010735
438.006,1782753550.587000000,/sim_time.data,46.39600000001074
438.006,1782753550.587000000,/sim_time.data,46.39800000001074
438.006,1782753550.587000000,/sim_time.data,46.40000000001074
438.006,1782753550.587000000,/sim_time.data,46.402000000010744
438.008,1782753550.589000000,/sim_time.data,46.40400000001075
438.008,1782753550.589000000,/sim_time.data,46.40600000001075
438.009,1782753550.590000000,/sim_time.data,46.40800000001075
438.01,1782753550.591000000,/sim_time.data,46.410000000010754
438.011,1782753550.592000000,/sim_time.data,46.41200000001076
438.012,1782753550.593000000,/sim_time.data,46.41400000001076
438.013,1782753550.594000000,/sim_time.data,46.41600000001076
438.014,1782753550.595000000,/sim_time.data,46.418000000010764
438.016,1782753550.597000000,/sim_time.data,46.420000000010766
438.02,1782753550.601000000,/sim_time.data,46.42200000001077
438.022,1782753550.603000000,/sim_time.data,46.42400000001077
438.022,1782753550.603000000,/sim_time.data,46.426000000010774
438.022,1782753550.603000000,/sim_time.data,46.428000000010776
438.022,1782753550.603000000,/sim_time.data,46.43000000001078
438.022,1782753550.603000000,/sim_time.data,46.43200000001078
438.022,1782753550.603000000,/sim_time.data,46.43400000001078
438.023,1782753550.604000000,/sim_time.data,46.436000000010786
438.024,1782753550.605000000,/sim_time.data,46.43800000001079
438.025,1782753550.606000000,/sim_time.data,46.44000000001079
438.026,1782753550.607000000,/sim_time.data,46.44200000001079
438.027,1782753550.608000000,/sim_time.data,46.444000000010796
438.028,1782753550.609000000,/sim_time.data,46.4460000000108
438.029,1782753550.610000000,/sim_time.data,46.4480000000108
438.03,1782753550.611000000,/sim_time.data,46.4500000000108
438.031,1782753550.612000000,/sim_time.data,46.452000000010806
438.033,1782753550.614000000,/sim_time.data,46.45400000001081
438.037,1782753550.618000000,/sim_time.data,46.45600000001081
438.039,1782753550.620000000,/sim_time.data,46.45800000001081
438.039,1782753550.620000000,/sim_time.data,46.460000000010815
438.039,1782753550.620000000,/sim_time.data,46.46200000001082
438.039,1782753550.620000000,/sim_time.data,46.46400000001082
438.039,1782753550.620000000,/sim_time.data,46.46600000001082
438.039,1782753550.620000000,/sim_time.data,46.468000000010825
438.04,1782753550.621000000,/sim_time.data,46.47000000001083
438.041,1782753550.622000000,/sim_time.data,46.47200000001083
438.042,1782753550.623000000,/sim_time.data,46.47400000001083
438.043,1782753550.624000000,/sim_time.data,46.476000000010835
438.044,1782753550.625000000,/sim_time.data,46.47800000001084
438.045,1782753550.626000000,/sim_time.data,46.48000000001084
438.046,1782753550.627000000,/sim_time.data,46.48200000001084
438.047,1782753550.628000000,/sim_time.data,46.484000000010845
438.049,1782753550.630000000,/sim_time.data,46.48600000001085
438.053,1782753550.634000000,/sim_time.data,46.48800000001085
438.055,1782753550.636000000,/sim_time.data,46.49000000001085
438.055,1782753550.636000000,/sim_time.data,46.492000000010854
438.055,1782753550.636000000,/sim_time.data,46.49400000001086
438.055,1782753550.636000000,/sim_time.data,46.49600000001086
438.055,1782753550.636000000,/sim_time.data,46.49800000001086
438.055,1782753550.636000000,/sim_time.data,46.500000000010864
438.056,1782753550.637000000,/sim_time.data,46.50200000001087
438.057,1782753550.638000000,/sim_time.data,46.50400000001087
438.058,1782753550.639000000,/sim_time.data,46.50600000001087
438.059,1782753550.640000000,/sim_time.data,46.508000000010874
438.06,1782753550.641000000,/sim_time.data,46.510000000010876
438.061,1782753550.642000000,/sim_time.data,46.51200000001088
438.062,1782753550.643000000,/sim_time.data,46.51400000001088
438.063,1782753550.644000000,/sim_time.data,46.516000000010884
438.064,1782753550.645000000,/sim_time.data,46.518000000010886
438.066,1782753550.647000000,/sim_time.data,46.52000000001089
438.072,1782753550.653000000,/sim_time.data,46.52200000001089
438.072,1782753550.653000000,/sim_time.data,46.52400000001089
438.072,1782753550.653000000,/sim_time.data,46.526000000010896
438.072,1782753550.653000000,/sim_time.data,46.5280000000109
438.072,1782753550.653000000,/sim_time.data,46.5300000000109
438.072,1782753550.653000000,/sim_time.data,46.5320000000109
438.072,1782753550.653000000,/sim_time.data,46.534000000010906
438.074,1782753550.655000000,/sim_time.data,46.53600000001091
438.074,1782753550.655000000,/sim_time.data,46.53800000001091
438.075,1782753550.656000000,/sim_time.data,46.54000000001091
438.076,1782753550.657000000,/sim_time.data,46.542000000010916
438.077,1782753550.658000000,/sim_time.data,46.54400000001092
438.078,1782753550.659000000,/sim_time.data,46.54600000001092
438.079,1782753550.660000000,/sim_time.data,46.54800000001092
438.08,1782753550.661000000,/sim_time.data,46.550000000010925
438.082,1782753550.663000000,/sim_time.data,46.55200000001093
438.086,1782753550.667000000,/sim_time.data,46.55400000001093
438.088,1782753550.669000000,/sim_time.data,46.55600000001093
438.088,1782753550.669000000,/sim_time.data,46.558000000010935
438.088,1782753550.669000000,/sim_time.data,46.56000000001094
438.088,1782753550.669000000,/sim_time.data,46.56200000001094
438.088,1782753550.669000000,/sim_time.data,46.56400000001094
438.088,1782753550.669000000,/sim_time.data,46.566000000010945
438.091,1782753550.672000000,/sim_time.data,46.56800000001095
438.091,1782753550.672000000,/sim_time.data,46.57000000001095
438.092,1782753550.673000000,/sim_time.data,46.57200000001095
438.092,1782753550.673000000,/sim_time.data,46.574000000010955
438.093,1782753550.674000000,/sim_time.data,46.57600000001096
438.094,1782753550.675000000,/sim_time.data,46.57800000001096
438.095,1782753550.676000000,/sim_time.data,46.58000000001096
438.096,1782753550.677000000,/sim_time.data,46.582000000010964
438.097,1782753550.678000000,/sim_time.data,46.58400000001097
438.1,1782753550.681000000,/sim_time.data,46.58600000001097
438.105,1782753550.686000000,/sim_time.data,46.58800000001097
438.107,1782753550.688000000,/sim_time.data,46.590000000010974
438.107,1782753550.688000000,/sim_time.data,46.59200000001098
438.107,1782753550.688000000,/sim_time.data,46.59400000001098
438.107,1782753550.688000000,/sim_time.data,46.59600000001098
438.107,1782753550.688000000,/sim_time.data,46.598000000010984
438.107,1782753550.688000000,/sim_time.data,46.600000000010986
438.107,1782753550.688000000,/sim_time.data,46.60200000001099
438.107,1782753550.688000000,/sim_time.data,46.60400000001099
438.108,1782753550.689000000,/sim_time.data,46.606000000010994
438.109,1782753550.690000000,/sim_time.data,46.608000000010996
438.11,1782753550.691000000,/sim_time.data,46.610000000011
438.111,1782753550.692000000,/sim_time.data,46.612000000011
438.112,1782753550.693000000,/sim_time.data,46.614000000011
438.113,1782753550.694000000,/sim_time.data,46.616000000011006
438.114,1782753550.695000000,/sim_time.data,46.61800000001101
438.116,1782753550.697000000,/sim_time.data,46.62000000001101
438.12,1782753550.701000000,/sim_time.data,46.62200000001101
438.122,1782753550.703000000,/sim_time.data,46.624000000011016
438.122,1782753550.703000000,/sim_time.data,46.62600000001102
438.122,1782753550.703000000,/sim_time.data,46.62800000001102
438.122,1782753550.703000000,/sim_time.data,46.63000000001102
438.122,1782753550.703000000,/sim_time.data,46.632000000011026
438.122,1782753550.703000000,/sim_time.data,46.63400000001103
438.123,1782753550.704000000,/sim_time.data,46.63600000001103
438.124,1782753550.705000000,/sim_time.data,46.63800000001103
438.125,1782753550.706000000,/sim_time.data,46.640000000011035
438.126,1782753550.707000000,/sim_time.data,46.64200000001104
438.127,1782753550.708000000,/sim_time.data,46.64400000001104
438.128,1782753550.709000000,/sim_time.data,46.64600000001104
438.129,1782753550.710000000,/sim_time.data,46.648000000011045
438.13,1782753550.711000000,/sim_time.data,46.65000000001105
438.133,1782753550.714000000,/sim_time.data,46.65200000001105
438.133,1782753550.714000000,/sim_time.data,46.65400000001105
438.137,1782753550.718000000,/sim_time.data,46.656000000011055
438.139,1782753550.720000000,/sim_time.data,46.65800000001106
438.139,1782753550.720000000,/sim_time.data,46.66000000001106
438.139,1782753550.720000000,/sim_time.data,46.66200000001106
438.139,1782753550.720000000,/sim_time.data,46.664000000011065
438.139,1782753550.720000000,/sim_time.data,46.66600000001107
438.139,1782753550.720000000,/sim_time.data,46.66800000001107
438.14,1782753550.721000000,/sim_time.data,46.67000000001107
438.141,1782753550.722000000,/sim_time.data,46.672000000011074
438.142,1782753550.723000000,/sim_time.data,46.67400000001108
438.143,1782753550.724000000,/sim_time.data,46.67600000001108
438.144,1782753550.725000000,/sim_time.data,46.67800000001108
438.145,1782753550.726000000,/sim_time.data,46.680000000011084
438.146,1782753550.727000000,/sim_time.data,46.68200000001109
438.147,1782753550.728000000,/sim_time.data,46.68400000001109
438.149,1782753550.730000000,/sim_time.data,46.68600000001109
438.149,1782753550.730000000,/sim_time.data,46.688000000011094
438.154,1782753550.735000000,/sim_time.data,46.690000000011096
438.156,1782753550.737000000,/sim_time.data,46.6920000000111
438.156,1782753550.737000000,/sim_time.data,46.6940000000111
438.156,1782753550.737000000,/sim_time.data,46.696000000011104
438.156,1782753550.737000000,/sim_time.data,46.698000000011106
438.156,1782753550.737000000,/sim_time.data,46.70000000001111
438.156,1782753550.737000000,/sim_time.data,46.70200000001111
438.157,1782753550.738000000,/sim_time.data,46.70400000001111
438.158,1782753550.739000000,/sim_time.data,46.706000000011116
438.159,1782753550.740000000,/sim_time.data,46.70800000001112
438.16,1782753550.741000000,/sim_time.data,46.71000000001112
438.161,1782753550.742000000,/sim_time.data,46.71200000001112
438.162,1782753550.743000000,/sim_time.data,46.714000000011126
438.163,1782753550.744000000,/sim_time.data,46.71600000001113
438.164,1782753550.745000000,/sim_time.data,46.71800000001113
438.167,1782753550.748000000,/sim_time.data,46.72000000001113
438.172,1782753550.753000000,/sim_time.data,46.722000000011136
